tissue	E2F7	ELF4	ELK4	EMX2	ESR1	GATA2	GATA6	GLIS3	HIC2	HNF4G	HOXA13	HOXC10	HOXC6	IKZF1	IRF1	MAFF	MEOX2	MNX1	MYT1L	NR2F2	PTTG1	RUNX1	SALL1	SHOX2	SNAI2	SOX10	STAT1	TCF21	TP63	TWIST1
Bonemarrow	0.231403641	0.42545173	0.573425825	0.394567283	0.356456004	0.391453064	-0.00922764	0.504291437	0.140576342	-0.023212498	0.229509307	0.247088085	0.459495424	0.101191411	0.191212519	0.403257855	0.197805872	-0.051059474	-0.28092392	0.328216997	0.220516733	0.462022151	0.215235868	0.336232458	0.545301691	-0.031368408	0.319043023	0.120106957	0.270802523	0.428702016
Bonemarrow	0.041818685	0.401776017	-0.05497535	-0.117110713	0.050721129	-0.055664942	-0.135028347	-0.223815267	-0.075787624	-0.056502288	0.020234383	-0.094420947	-0.111682689	0.444782124	0.486077581	0.03375428	-0.099710079	-0.076371267	-0.138983223	-0.108273005	0.089332064	0.089335037	-0.132186937	-0.111089728	0.012764616	-0.113652396	-0.032169477	0.012378533	0.31794418	-0.075969397
Bonemarrow	-0.129711179	-0.364484384	-0.377036172	-0.066882303	-0.144768578	-0.274853405	0.046575319	-0.184480815	-0.052407857	-0.036586797	-0.171539338	-0.152026243	-0.111750055	-0.091465331	-0.180593138	-0.378892271	-0.220214787	-0.171342461	0.225316566	-0.232740137	-0.136085752	-0.278201473	0.212419898	-0.21743383	-0.254703834	0.046684181	-0.126442036	-0.158305611	-0.127958092	-0.189866671
Bonemarrow	0.462901131	0.885177925	0.565011368	-0.062962537	0.042614267	0.156261492	0.102702996	-0.0056157	-0.144768995	0.22155158	0.025340795	-0.051622542	0.055821079	0.825204226	0.853631495	0.234431494	0.162998244	0.174943893	-0.46903651	0.148537893	0.250079972	0.325135673	-0.180184959	0.075930925	0.098216142	-0.162184384	0.560093414	0.345717528	0.004175118	0.049583243
Blood	-0.033872848	0.516694782	-0.182995211	-0.075307618	-0.05985242	-0.088879641	-0.086925523	-0.175437159	-0.127991944	-0.036449544	-0.055967178	-0.057222886	-0.083454544	0.674927701	0.744166687	-0.107765309	-0.077328532	-0.049172935	-0.080418198	-0.117158299	-0.017745726	0.048674467	-0.108263444	-0.073940026	-0.102474943	-0.07656889	-0.004249301	-0.045833295	-0.051523905	-0.082843229
Blood	0.123639091	0.576923395	0.339130212	0.009308442	0.046245073	0.191586701	0.334584108	0.167399069	0.067094154	0.607725659	0.061958635	-0.026128938	0.184204335	0.305319418	0.421106548	0.187286533	0.044433744	0.478818029	-0.400015329	0.244182745	0.073175248	0.382335545	-0.23091801	0.108991615	0.248794146	-0.182811809	0.204133197	0.317378547	-0.205770856	0.200911948
Blood	0.123639091	0.576923395	0.339130212	0.009308442	0.046245073	0.191586701	0.334584108	0.167399069	0.067094154	0.607725659	0.061958635	-0.026128938	0.184204335	0.305319418	0.421106548	0.187286533	0.044433744	0.478818029	-0.400015329	0.244182745	0.073175248	0.382335545	-0.23091801	0.108991615	0.248794146	-0.182811809	0.204133197	0.317378547	-0.205770856	0.200911948
Blood	0.843344379	0.612160911	0.438515795	-0.140543789	-0.103226502	-0.063806641	-0.048978524	-0.169849033	-0.016246977	0.034410443	-0.086265779	-0.127028342	-0.120249063	0.659901912	0.549368968	-0.060880305	-0.016727715	0.300752403	-0.177960275	-0.081589252	0.538511542	0.053520954	-0.15816868	-0.045161473	-0.145720634	-0.033955841	0.852818378	0.118511052	-0.080443631	-0.131459571
Blood	0.63336967	0.269587195	0.351171374	0.166501174	0.331939844	0.049424623	-0.156915066	0.053925382	0.101789476	-0.07263353	0.330420596	-0.19186443	-0.189710576	0.260776095	0.175361184	-0.143893872	-0.149978415	0.142181088	0.200061913	0.069115944	0.379758955	-0.073175622	0.174483918	-0.027974009	-0.03246031	-0.045092952	0.622939928	0.047416949	-0.08446497	-0.180963309
Blood	0.63336967	0.269587195	0.351171374	0.166501174	0.331939844	0.049424623	-0.156915066	0.053925382	0.101789476	-0.07263353	0.330420596	-0.19186443	-0.189710576	0.260776095	0.175361184	-0.143893872	-0.149978415	0.142181088	0.200061913	0.069115944	0.379758955	-0.073175622	0.174483918	-0.027974009	-0.03246031	-0.045092952	0.622939928	0.047416949	-0.08446497	-0.180963309
Blood	-0.169409766	0.17246597	0.362358221	0.404422326	0.423116633	0.541973957	0.189299688	0.551051554	-0.0122663	-0.087796488	0.182151977	-0.080511124	0.181834171	-0.085314776	0.089283125	0.589144914	0.477367118	-0.158783814	-0.355277266	0.441482917	-0.127899261	0.178898854	0.3129917	0.18183847	0.229280921	-0.044479131	-0.101369963	0.205530577	-0.104586678	0.167194778
Blood	-0.094604723	0.175638236	0.1747535	0.01946493	0.035222268	0.322031341	0.186265809	0.207558032	-0.215768927	-0.056268162	0.264352522	0.230518377	0.202857569	-0.072059528	-0.006946998	0.478988303	0.304637638	-0.13135531	-0.318060933	0.302314032	-0.134349369	0.201525084	-0.19496262	0.358892344	0.290690653	-0.132002625	0.012381143	0.152470081	-0.018341792	0.200368561
Blood	0.009722266	0.144346355	0.323704313	-0.037275397	-0.079901756	-0.054942628	-0.129711921	-0.222640914	-0.062704931	-0.051734167	-0.074365576	0.212767743	0.12772098	0.032644492	0.011727633	0.165942765	-0.009694338	-0.06477834	-0.131140034	-0.119887429	0.056915847	0.091137375	-0.170330969	0.006315975	0.19061658	-0.036000558	-0.036281442	-0.07093144	0.885426575	0.188441476
Blood	0.928550316	0.543257314	0.445721008	-0.087909884	-0.060511048	-0.091057476	-0.080539161	-0.162328708	0.027849355	0.030484627	-0.055727846	-0.068172457	-0.085142499	0.529300825	0.416006056	-0.119359666	-0.086868228	0.352478981	-0.12025385	-0.102257572	0.607199648	0.001807686	-0.131867797	-0.035089457	-0.095517099	-0.102295907	0.918519244	-0.015422241	-0.036292678	-0.087526892
Blood	0.928550316	0.543257314	0.445721008	-0.087909884	-0.060511048	-0.091057476	-0.080539161	-0.162328708	0.027849355	0.030484627	-0.055727846	-0.068172457	-0.085142499	0.529300825	0.416006056	-0.119359666	-0.086868228	0.352478981	-0.12025385	-0.102257572	0.607199648	0.001807686	-0.131867797	-0.035089457	-0.095517099	-0.102295907	0.918519244	-0.015422241	-0.036292678	-0.087526892
Blood	-0.124930122	0.262377585	0.30625453	0.160624662	0.14557134	0.279264945	0.233257287	0.515943636	-0.126173908	-0.099130716	0.016085565	0.372132662	0.587767472	-0.047190911	0.078708665	0.608894547	0.511370803	-0.17878526	-0.432116576	0.42614815	-0.149259759	0.440684645	0.008640854	0.518233038	0.609793572	-0.115018682	0.103743168	0.242897706	-0.135558142	0.665040966
Blood	-0.124930122	0.262377585	0.30625453	0.160624662	0.14557134	0.279264945	0.233257287	0.515943636	-0.126173908	-0.099130716	0.016085565	0.372132662	0.587767472	-0.047190911	0.078708665	0.608894547	0.511370803	-0.17878526	-0.432116576	0.42614815	-0.149259759	0.440684645	0.008640854	0.518233038	0.609793572	-0.115018682	0.103743168	0.242897706	-0.135558142	0.665040966
Blood	0.518837126	0.607720191	0.450172437	-0.168550345	-0.113944433	-0.0228359	0.078119685	-0.103363595	0.042443724	0.367422583	-0.098988728	-0.127963682	-0.117683017	0.767157509	0.64811761	-0.058977071	-0.074540494	0.290559434	-0.215515955	-0.010500641	0.340015249	0.104634491	-0.191605897	-0.129516826	-0.08533461	-0.175754009	0.547385742	0.303987938	-0.090318746	-0.129490659
Blood	0.518837126	0.607720191	0.450172437	-0.168550345	-0.113944433	-0.0228359	0.078119685	-0.103363595	0.042443724	0.367422583	-0.098988728	-0.127963682	-0.117683017	0.767157509	0.64811761	-0.058977071	-0.074540494	0.290559434	-0.215515955	-0.010500641	0.340015249	0.104634491	-0.191605897	-0.129516826	-0.08533461	-0.175754009	0.547385742	0.303987938	-0.090318746	-0.129490659
Blood	0.09372177	0.42421826	0.314828708	-0.081073855	-0.03907165	0.028087341	0.042135684	-0.107921586	0.062129519	0.064423175	-0.047753141	-0.042977343	-0.052583202	0.738777832	0.571482521	-0.055924363	-0.043568848	0.014950527	-0.158344795	0.102296537	0.09375011	0.141711192	-0.158623765	-0.047960028	0.02505244	-0.090045441	0.125557942	0.326239785	0.07137358	-0.059453361
Blood	0.09372177	0.42421826	0.314828708	-0.081073855	-0.03907165	0.028087341	0.042135684	-0.107921586	0.062129519	0.064423175	-0.047753141	-0.042977343	-0.052583202	0.738777832	0.571482521	-0.055924363	-0.043568848	0.014950527	-0.158344795	0.102296537	0.09375011	0.141711192	-0.158623765	-0.047960028	0.02505244	-0.090045441	0.125557942	0.326239785	0.07137358	-0.059453361
Blood	-0.005035119	0.648349409	0.053770697	-0.127492746	-0.066408704	-0.001555337	0.028264323	-0.152011727	-0.082493029	0.150533275	-0.06658042	-0.121803065	-0.086019028	0.933918981	0.916134008	-0.088251236	-0.036160605	-0.000332747	-0.184910306	-0.005754095	-0.003644503	0.147547315	-0.150697423	-0.089087019	-0.083985695	-0.061561535	0.049981091	0.225877546	-0.08990288	-0.129728866
Blood	-0.249948241	-0.09007463	0.076140481	0.188714834	0.174618174	0.178954924	0.410319227	0.478714042	-0.189502443	-0.202660483	0.086474995	0.160017031	0.341578887	-0.339579739	-0.311064354	0.50428329	0.366871519	-0.313727533	-0.235156035	0.488146888	-0.278292864	0.163385349	0.061018009	0.39822793	0.377209137	0.093348929	-0.081984766	0.126354216	-0.113001645	0.404903685
Blood	-0.207878525	-0.037842497	0.072300588	0.297742256	0.063554289	0.352654231	0.110912634	0.466459356	-0.073748116	-0.051034384	-0.116403685	-0.006927543	0.144576464	-0.130871573	0.01922966	0.256571878	0.180410205	-0.031323768	-0.169682876	0.13967291	-0.201758911	0.122453677	0.306689699	-0.100921783	-0.006102151	-0.037735976	-0.138716137	0.372132975	-0.16601246	-0.04646015
Blood	-0.110943847	0.26102261	0.241270505	-0.185614459	-0.13164336	0.104102464	0.228153657	0.031481722	-0.045865133	0.38445325	-0.062469671	-0.053088791	0.110288517	0.034479961	0.15828043	0.532486929	0.445367558	0.051072078	-0.268997612	0.131735094	-0.104298264	0.239365171	-0.322505966	0.133483117	0.036177043	-0.136761994	-0.064691226	0.180090462	-0.091894364	0.153430643
Blood	0.056863252	-0.14445102	0.189766263	0.181372547	0.238869401	0.265995043	0.001229387	0.244061396	0.284805943	-0.137988313	0.208554208	-0.050419995	0.09341972	-0.179946577	-0.224569711	0.168737658	0.209832685	-0.15295466	0.110934741	0.298304015	0.111749314	0.004989781	0.119347618	0.288628916	0.148200667	0.21252129	0.085737255	0.019756427	-0.344467634	0.152398354
Blood	-0.001499982	0.105342284	0.329450994	-0.005851626	-0.049646503	-0.027379121	-0.123455319	-0.200765162	-0.065933696	-0.0430873	-0.052213348	0.218674581	0.145805593	-0.052281199	-0.053481258	0.190086345	0.008047967	-0.06038988	-0.12796955	-0.107196111	0.042131476	0.086043162	-0.151523714	0.0195325	0.208593882	-0.023283003	-0.046884192	-0.102176254	0.88370938	0.20729368
Blood	-0.033457269	0.594422547	-0.017145492	-0.101282874	-0.064695801	-0.022129242	-0.017743047	-0.156354313	-0.049270775	-0.019239531	-0.073043722	-0.089079146	-0.11074594	0.909515448	0.885741109	-0.109811873	-0.080842379	-0.060867133	-0.133571758	-0.024483888	0.003134814	0.117536856	-0.145315226	-0.099178834	-0.079714686	-0.119992827	0.013018471	0.210738261	-0.07882228	-0.113695018
Blood	-0.044939834	0.693623192	0.163865607	-0.105473646	-0.031828041	0.111732105	0.068599058	-0.095724361	-0.025349038	0.395874723	-0.002677532	-0.111657673	-0.065386712	0.876357154	0.902094438	0.01462939	-0.023592182	0.065807242	-0.249293291	0.032120354	-0.00487654	0.211444509	-0.167696984	-0.106463424	-0.004844171	-0.15664087	-0.003134427	0.360591919	-0.028926198	-0.114532535
Blood	-0.044939834	0.693623192	0.163865607	-0.105473646	-0.031828041	0.111732105	0.068599058	-0.095724361	-0.025349038	0.395874723	-0.002677532	-0.111657673	-0.065386712	0.876357154	0.902094438	0.01462939	-0.023592182	0.065807242	-0.249293291	0.032120354	-0.00487654	0.211444509	-0.167696984	-0.106463424	-0.004844171	-0.15664087	-0.003134427	0.360591919	-0.028926198	-0.114532535
Blood	-0.028705263	0.643955143	0.123922549	-0.113299011	-0.048563558	0.040088579	0.030215731	-0.123199791	0.020042782	0.21949652	-0.042875405	-0.119690287	-0.111040878	0.919039289	0.90514933	-0.068386916	-0.075966652	0.02404454	-0.200949599	0.013457918	0.037132282	0.235985759	-0.180989353	-0.100254723	-0.049852169	-0.138548256	-0.000495265	0.308926789	-0.042760973	-0.120615995
Blood	-0.028705263	0.643955143	0.123922549	-0.113299011	-0.048563558	0.040088579	0.030215731	-0.123199791	0.020042782	0.21949652	-0.042875405	-0.119690287	-0.111040878	0.919039289	0.90514933	-0.068386916	-0.075966652	0.02404454	-0.200949599	0.013457918	0.037132282	0.235985759	-0.180989353	-0.100254723	-0.049852169	-0.138548256	-0.000495265	0.308926789	-0.042760973	-0.120615995
Blood	0.771480108	0.582441245	0.471843948	-0.109931756	-0.072694536	-0.071447408	-0.032061449	-0.161142735	0.047742441	0.129860156	-0.06769492	-0.096866016	-0.11130937	0.710750844	0.54736173	-0.156582219	-0.115116406	0.321768856	-0.146146429	-0.04465685	0.503606507	0.063327462	-0.155103908	-0.075405623	-0.089850852	-0.110841231	0.779531196	0.133854427	-0.054623825	-0.12270656
Blood	0.771480108	0.582441245	0.471843948	-0.109931756	-0.072694536	-0.071447408	-0.032061449	-0.161142735	0.047742441	0.129860156	-0.06769492	-0.096866016	-0.11130937	0.710750844	0.54736173	-0.156582219	-0.115116406	0.321768856	-0.146146429	-0.04465685	0.503606507	0.063327462	-0.155103908	-0.075405623	-0.089850852	-0.110841231	0.779531196	0.133854427	-0.054623825	-0.12270656
Blood	0.938476273	0.494201606	0.498186383	-0.095537563	-0.060831662	-0.08132262	-0.07534276	-0.110146886	0.011758467	0.104779382	-0.041975384	-0.060566182	-0.072516617	0.391519584	0.301396608	-0.058731974	-0.050200662	0.388707771	-0.143492771	-0.103446762	0.608005663	0.034870105	-0.108579617	-0.01516851	-0.077645388	-0.089930474	0.923280871	-0.033159961	0.02035453	-0.061434051
Blood	0.780476341	0.451934001	0.397394408	-0.137366551	-0.140215088	-0.086514916	-0.077091629	-0.183668028	0.053688257	0.057591839	-0.112529796	-0.128777085	-0.164414709	0.615982365	0.438875048	-0.180273794	-0.077436795	0.268983199	-0.049227583	-0.116577264	0.487793543	-0.011846439	-0.14472518	-0.096122956	-0.192965352	-0.057648485	0.782327282	0.105932401	-0.122421337	-0.182470053
Blood	0.780476341	0.451934001	0.397394408	-0.137366551	-0.140215088	-0.086514916	-0.077091629	-0.183668028	0.053688257	0.057591839	-0.112529796	-0.128777085	-0.164414709	0.615982365	0.438875048	-0.180273794	-0.077436795	0.268983199	-0.049227583	-0.116577264	0.487793543	-0.011846439	-0.14472518	-0.096122956	-0.192965352	-0.057648485	0.782327282	0.105932401	-0.122421337	-0.182470053
Blood	-0.092999048	0.393103588	0.327785305	-0.099427956	-0.040865775	0.283187159	0.262509169	0.127668116	-0.001370467	0.059678684	-0.034799207	-0.090352521	0.037657563	0.425743053	0.460725686	0.422648963	0.328011889	-0.072606144	-0.311728657	0.24658504	-0.071864358	0.309233852	-0.225747998	0.046400202	0.060429528	-0.138998359	-0.008347454	0.641137475	-0.116721596	0.0185677
Blood	0.265714585	0.610156376	0.501162983	-0.167869534	-0.036695413	0.133798224	0.10421084	0.04334772	-0.119027731	0.123495364	-0.030955356	-0.114595318	0.123721212	0.511625499	0.566396398	0.436726223	0.609944943	0.05970335	-0.496598439	0.285459799	0.143452566	0.344508724	-0.314576444	0.311175503	-0.005254594	0.173349375	0.329412329	0.305800168	-0.042150848	0.061021781
Blood	-0.031356457	-0.053420153	-0.227653343	0.078351983	0.005985128	0.023534455	0.317310882	0.065325078	0.281194238	-0.05484999	0.015583914	-0.061795205	0.012700039	-0.11195275	-0.034417759	-0.079742151	-0.062603975	-0.131082933	-0.04608875	-0.00190356	0.188169026	-0.142461493	-0.063201862	0.036594097	-0.027176743	-0.195353961	-0.098145829	0.027201338	-0.249260662	0.019482649
Blood	-0.031356457	-0.053420153	-0.227653343	0.078351983	0.005985128	0.023534455	0.317310882	0.065325078	0.281194238	-0.05484999	0.015583914	-0.061795205	0.012700039	-0.11195275	-0.034417759	-0.079742151	-0.062603975	-0.131082933	-0.04608875	-0.00190356	0.188169026	-0.142461493	-0.063201862	0.036594097	-0.027176743	-0.195353961	-0.098145829	0.027201338	-0.249260662	0.019482649
Blood	-0.196224211	0.171568326	0.420514637	0.465507557	0.571706964	0.60588484	0.24796836	0.467776097	-0.027606866	-0.177925904	0.387495081	-0.060391037	0.285546665	-0.130254691	-0.019618277	0.643396998	0.469588445	-0.289007479	-0.445379372	0.687413592	-0.183878533	0.229817809	0.157958203	0.339652877	0.469981437	0.073029985	-0.089329587	0.298944218	-0.035311231	0.325526166
Blood	0.092796993	0.283751799	0.09864662	-0.178197321	-0.164661574	-0.156931646	-0.207691208	-0.282991026	0.481013001	0.168224636	-0.166970539	-0.102848429	-0.11969701	0.57150101	0.509349628	-0.277754097	-0.215170172	-0.013492469	0.16938549	-0.236580105	0.391949798	0.001394075	-0.161022076	-0.106553035	-0.120703897	-0.096094781	-0.064101884	0.056291169	0.299534344	-0.10807149
Blood	0.179716177	0.626469775	0.455973478	-0.094843219	-0.045049331	0.064856658	-0.112014045	-0.227739317	0.038935758	0.19198104	-0.013170654	0.040093645	0.000521101	0.673144196	0.673119093	0.032095691	-0.054183777	0.038806146	-0.154819765	-0.060878394	0.182182326	0.214738078	-0.233767044	-0.068422001	0.110242578	-0.146984029	0.176427851	0.27518448	0.494188905	0.000753916
Blood	0.179716177	0.626469775	0.455973478	-0.094843219	-0.045049331	0.064856658	-0.112014045	-0.227739317	0.038935758	0.19198104	-0.013170654	0.040093645	0.000521101	0.673144196	0.673119093	0.032095691	-0.054183777	0.038806146	-0.154819765	-0.060878394	0.182182326	0.214738078	-0.233767044	-0.068422001	0.110242578	-0.146984029	0.176427851	0.27518448	0.494188905	0.000753916
Blood	-0.068933243	0.020207163	0.095426442	-0.050774799	-0.04089037	-0.031922512	0.12940009	-0.020204121	0.023014245	0.335121994	0.018958206	-0.101501065	0.001261256	-0.040870798	0.056033665	-0.076430856	-0.103025343	0.087912296	-0.084237854	-0.06582983	-0.014742137	0.391763109	-0.10874887	-0.066915498	-0.027364826	-0.022291183	-0.083593854	0.00114523	-0.031255973	-0.055560052
Blood	-0.068933243	0.020207163	0.095426442	-0.050774799	-0.04089037	-0.031922512	0.12940009	-0.020204121	0.023014245	0.335121994	0.018958206	-0.101501065	0.001261256	-0.040870798	0.056033665	-0.076430856	-0.103025343	0.087912296	-0.084237854	-0.06582983	-0.014742137	0.391763109	-0.10874887	-0.066915498	-0.027364826	-0.022291183	-0.083593854	0.00114523	-0.031255973	-0.055560052
Blood	0.946424332	0.444653817	0.443885148	-0.080522899	-0.063844053	-0.099985036	-0.085635304	-0.155943412	0.031986398	0.003731955	-0.058431787	-0.059863399	-0.084859925	0.403519979	0.28196733	-0.119351547	-0.082377105	0.359861918	-0.085734297	-0.109096401	0.610516969	-0.028813862	-0.116322844	-0.032827374	-0.103777179	-0.080682314	0.929160758	-0.040507334	-0.028667707	-0.086052695
Blood	-0.033139013	0.644304759	0.130058183	-0.111890899	-0.042450254	0.053052549	0.059897355	-0.127120703	-0.013764817	0.364529148	-0.029597637	-0.122582587	-0.101979652	0.898304454	0.882915436	-0.081340775	-0.092469054	0.073425176	-0.20908202	0.016812626	0.002245969	0.171500175	-0.157159956	-0.132542932	-0.040054944	-0.14861011	0.004099088	0.321267024	-0.061004839	-0.140084956
Blood	-0.033139013	0.644304759	0.130058183	-0.111890899	-0.042450254	0.053052549	0.059897355	-0.127120703	-0.013764817	0.364529148	-0.029597637	-0.122582587	-0.101979652	0.898304454	0.882915436	-0.081340775	-0.092469054	0.073425176	-0.20908202	0.016812626	0.002245969	0.171500175	-0.157159956	-0.132542932	-0.040054944	-0.14861011	0.004099088	0.321267024	-0.061004839	-0.140084956
Blood	0.950449911	0.444229069	0.425213814	-0.073496101	-0.066230962	-0.10067305	-0.099307624	-0.159288402	0.060561013	-0.008170443	-0.068197389	-0.055261294	-0.061209632	0.358081826	0.263860437	-0.069033712	-0.025760375	0.349954525	-0.08979483	-0.115967828	0.630855413	-0.022560416	-0.130244351	0.007099656	-0.107793137	-0.072691958	0.92205105	-0.085292233	-0.031545189	-0.058735576
